actor/alpha_mean,actor/alpha_mean_loss,actor/alpha_std,actor/alpha_std_loss,actor/kl_mean_loss,actor/kl_std_loss,actor/penalty_temperature,actor/policy_mean_loss,actor/policy_std_loss,actor/temperature,actor/temperature_loss,critic/loss,critic/q,test/action/max,test/action/mean,test/action/min,test/action/size,test/action/std,test/effort/max,test/effort/mean,test/effort/min,test/effort/size,test/effort/std,test/episode_length/max,test/episode_length/mean,test/episode_length/min,test/episode_length/size,test/episode_length/std,test/episode_score/max,test/episode_score/mean,test/episode_score/min,test/episode_score/size,test/episode_score/std,test/rwd_metrics/act_reg/max,test/rwd_metrics/act_reg/mean,test/rwd_metrics/act_reg/min,test/rwd_metrics/act_reg/size,test/rwd_metrics/act_reg/std,test/rwd_metrics/dense/max,test/rwd_metrics/dense/mean,test/rwd_metrics/dense/min,test/rwd_metrics/dense/size,test/rwd_metrics/dense/std,test/rwd_metrics/distance/max,test/rwd_metrics/distance/mean,test/rwd_metrics/distance/min,test/rwd_metrics/distance/size,test/rwd_metrics/distance/std,test/rwd_metrics/done/max,test/rwd_metrics/done/mean,test/rwd_metrics/done/min,test/rwd_metrics/done/size,test/rwd_metrics/done/std,test/rwd_metrics/lose/max,test/rwd_metrics/lose/mean,test/rwd_metrics/lose/min,test/rwd_metrics/lose/size,test/rwd_metrics/lose/std,test/rwd_metrics/solved/max,test/rwd_metrics/solved/mean,test/rwd_metrics/solved/min,test/rwd_metrics/solved/size,test/rwd_metrics/solved/std,test/rwd_metrics/sparse/max,test/rwd_metrics/sparse/mean,test/rwd_metrics/sparse/min,test/rwd_metrics/sparse/size,test/rwd_metrics/sparse/std,test/rwd_metrics/vel_reward/max,test/rwd_metrics/vel_reward/mean,test/rwd_metrics/vel_reward/min,test/rwd_metrics/vel_reward/size,test/rwd_metrics/vel_reward/std,test/terminated/max,test/terminated/mean,test/terminated/min,test/terminated/size,test/terminated/std,train/action/max,train/action/mean,train/action/min,train/action/size,train/action/std,train/episode_length/max,train/episode_length/mean,train/episode_length/min,train/episode_length/size,train/episode_length/std,train/episode_score/max,train/episode_score/mean,train/episode_score/min,train/episode_score/size,train/episode_score/std,train/episodes,train/epoch_seconds,train/epoch_steps,train/epochs,train/seconds,train/steps,train/steps_per_second,train/worker_steps
1.8321587e-07,1.3018035e-08,30.578794,-0.00030439254,1.6392372e-09,0.0027506952,16.409523,213.42097,213.40485,95.07878,5451.3936,39491.477,5431.714,1.0,0.018623658,-1.0,3581,0.9147702,0.3839784482596586,0.37190186624770233,0.3645966759117298,10,0.0072008497118633075,685,358.1,104,10,186.06152208342272,45062.71595001221,25031.712295532227,8171.145793914795,10,12484.80843563893,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-17.34989787697313,-425.3633653688374,-1401.323007768532,10,396.8307027212248,0,0.0,0,10,0.0,0,-70.0,-100,10,45.8257569495584,100,30.0,0,10,45.8257569495584,0.0,0.0,0.0,10,0.0,46564.03901333544,25497.075671208724,8088.495648709369,10,12845.044459387304,0.009615384615384616,0.0038951006530705836,0.00145985401459854,10,0.0024094453858077287,6.190697,-0.004429643,-6.151363,3125,1.3216553,908,463.9086757990868,45,438,250.2313192249874,58131.3567199707,31155.206201043846,3199.50838470459,438,16278.284488941634,15783.0,219.88689970970154,200000.0,11.0,2316.996025085449,2200000.0,909.5585060503533,34375.0
1.555605e-07,1.1040477e-08,29.768217,-0.0003795409,1.4043631e-09,0.0027609984,16.41585,213.58711,213.57077,93.43982,5465.787,38490.65,5446.4126,1.0,0.021898312,-1.0,4136,0.9113642,0.3838736548952465,0.3725220591955234,0.363593471322653,10,0.005458332510804924,542,413.6,157,10,136.57759699160033,37797.52893066406,29122.752250671387,11808.863628387451,10,9435.60079648903,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-33.495434515365545,-549.6155697481133,-1620.019804352316,10,537.9857421596718,0,0.0,0,10,0.0,0,-90.0,-100,10,30.0,100,10.0,0,10,30.0,0.0,0.0,0.0,10,0.0,39055.93045214503,29752.367825447185,11942.359048222137,10,9722.707922932137,0.006369426751592357,0.0029226824495827844,0.0018450184501845018,10,0.0015788169567639435,6.438995,-0.004450598,-6.020007,3125,1.322481,1009,483.740099009901,44,404,259.2126392606376,65759.19766235352,32493.31743640947,3269.2241592407227,404,16949.159859521496,16187.0,222.02360343933105,200000.0,12.0,2539.0196285247803,2400000.0,900.8051256795807,37500.0
1.35511e-07,9.63142e-09,29.124348,-0.0005740855,1.2094633e-09,0.002904033,16.429014,213.762,213.74579,91.87692,5482.3735,37209.363,5463.8906,1.0,0.019829243,-1.0,3166,0.90930426,0.38361724275885617,0.36926607456143284,0.3492345333334545,10,0.008060929635971466,527,316.6,149,10,145.42365694755443,37020.13793182373,21877.46801891327,10539.0230884552,10,10107.204522667898,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-51.406285956572134,-776.8294680581078,-2733.3019606282805,10,969.9411583283626,0,0.0,0,10,0.0,-100,-100.0,-100,10,0.0,0,0.0,0,10,0.0,0.0,0.0,0.0,10,0.0,37414.23784954699,22754.297474332503,10690.42938549137,10,10403.138382967825,0.006711409395973154,0.004005687706042796,0.0018975332068311196,10,0.0019251314214507398,5.9786496,-0.004395819,-5.8300576,3125,1.3213603,928,468.1609195402299,32,435,250.87930301165582,59912.030963897705,31597.8569322323,2401.2837657928467,435,16522.853729961073,16622.0,214.75019431114197,200000.0,13.0,2753.7698228359222,2600000.0,931.3146404432534,40625.0
1.2027392e-07,8.551678e-09,28.665956,-0.00041657095,1.0702373e-09,0.0027098476,16.43181,214.02702,214.01094,90.294495,5484.1147,35719.2,5466.3433,1.0,0.014418125,-1.0,2745,0.91395915,0.3803922550264554,0.3699784061757819,0.3579809552555457,10,0.005715164048440153,638,274.5,121,10,143.2279651464755,43124.50815963745,18741.949202728272,8628.95873260498,10,9787.970637858305,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-185.5890024797966,-532.0230383982946,-1628.5030924119274,10,385.2863526052136,0,0.0,0,10,0.0,0,-90.0,-100,10,30.0,100,10.0,0,10,30.0,0.0,0.0,0.0,10,0.0,43829.12410750781,19353.97223493844,8974.582983187895,10,9889.370219577146,0.008264462809917356,0.004483191761972682,0.001567398119122257,10,0.0018521207848239292,6.110162,3.1025724e-05,-5.9835596,3125,1.3224065,1178,469.3806146572104,57,423,252.3259539710022,73457.91409873962,31531.764397794755,4287.633800506592,423,16566.1481012658,17045.0,210.19121861457825,200000.0,14.0,2963.9610414505005,2800000.0,951.5145367073322,43750.0
1.0831247e-07,7.706409e-09,28.385231,-0.0005813017,9.585892e-10,0.00285212,16.439707,214.30457,214.2885,88.944954,5479.1514,37102.125,5461.4126,1.0,0.019840464,-1.0,3118,0.91616434,0.3864378982990071,0.3735118491608337,0.3616556105404479,10,0.006917385141033055,572,311.8,117,10,148.92065001201144,37513.89148712158,21735.543635368347,9020.487041473389,10,9959.404629746297,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-18.690526250682858,-597.3981833307892,-3179.4453058444387,10,888.7278522116062,0,0.0,0,10,0.0,0,-80.0,-100,10,40.0,100,20.0,0,10,40.0,0.0,0.0,0.0,10,0.0,40793.33678824797,22392.941814844096,8939.177542213863,10,10519.34777341733,0.008547008547008548,0.004024349487524946,0.0017482517482517483,10,0.0019343993925685298,6.1625524,0.0046795853,-5.9883356,3125,1.3218268,925,480.1159420289855,47,414,259.76961380794523,60755.00531768799,32211.756734023347,3435.4028549194336,414,17020.716629101247,17459.0,213.1445803642273,200000.0,15.0,3177.105621814728,3000000.0,938.33021537885,46875.0
9.870938e-08,7.0338584e-09,28.423904,-0.0006617907,8.6289204e-10,0.0029357036,16.440113,214.38179,214.36589,87.84885,5476.8877,36634.094,5459.616,1.0,0.029383834,-1.0,3864,0.91275334,0.3915990091522809,0.3765354908620834,0.36780590232210225,10,0.007244938406520088,605,386.4,158,10,155.40283137703767,42550.54222488403,26558.680010604858,11144.440677642822,10,10461.667658571123,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-164.96080145996393,-1148.9841590350038,-3459.712846642622,10,1197.9860171766368,0,0.0,0,10,0.0,-100,-100.0,-100,10,0.0,0,0.0,0,10,0.0,0.0,0.0,0.0,10,0.0,43202.35247347692,27807.664173717698,11454.011435229713,10,10936.331034007444,0.006329113924050633,0.0032357046865363857,0.001652892561983471,10,0.0016735475398388002,5.8480244,0.0071154316,-6.0052724,3125,1.3218464,1044,486.328431372549,61,408,257.59190245670555,66454.03450012207,32667.55133929206,4529.762622833252,408,16886.195797691766,17867.0,217.08071637153625,200000.0,16.0,3394.186338186264,3200000.0,921.31628890379,50000.0
9.081653e-08,6.4566175e-09,28.568956,-0.00072913186,8.087047e-10,0.003014649,16.445938,214.57906,214.56291,86.72211,5480.428,33186.723,5463.938,1.0,0.023788342,-1.0,3724,0.91299754,0.3880817424914026,0.37366385444938904,0.3634496048949096,10,0.007709259019683884,571,372.4,154,10,131.8022761563699,39151.79294204712,25732.198467445374,11087.91353225708,10,9200.543047795645,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-66.76240947704599,-751.7423120091556,-1923.7554153925537,10,601.6763928179583,0,0.0,0,10,0.0,0,-90.0,-100,10,30.0,100,10.0,0,10,30.0,0.0,0.0,0.0,10,0.0,39774.40342923402,26563.940756548778,11254.675894846127,10,9311.676210145253,0.006493506493506494,0.0032146347618263365,0.0017513134851138354,10,0.0015780081108896962,5.9216948,0.009309593,-5.9540725,3125,1.3210675,1085,495.8759124087591,45,411,262.70678182225976,63205.76384925842,33200.23298882626,3416.906940460205,411,17123.16073168598,18278.0,216.273339509964,200000.0,17.0,3610.459677696228,3400000.0,924.7556839560696,53125.0
8.4186915e-08,5.987393e-09,28.597317,-0.0007225976,7.475621e-10,0.0030103833,16.446157,214.70361,214.68755,85.40677,5486.7573,33743.14,5470.3887,1.0,0.011083118,-1.0,2613,0.91717273,0.38106346939688607,0.3695058787368487,0.36225405853453424,10,0.005606713942173273,532,261.3,127,10,130.56726235929128,32139.3934173584,17501.12777748108,9278.351531982422,10,7983.922965294475,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-64.68382224436657,-830.1513596706415,-4391.566375557406,10,1222.5553991421352,0,0.0,0,10,0.0,-100,-100.0,-100,10,0.0,0,0.0,0,10,0.0,0.0,0.0,0.0,10,0.0,36630.95976781593,18431.279126434223,9443.035353820102,10,8865.338909332744,0.007874015748031496,0.004676379730703168,0.0018796992481203006,10,0.0018108706821350965,5.974968,0.012342939,-6.292465,3125,1.3209606,1009,512.6128205128205,44,390,253.30093856253293,65302.97444152832,34397.66118854376,3303.3432579040527,390,16554.853055402258,18668.0,212.07702469825745,200000.0,18.0,3822.5367023944855,3600000.0,943.0535923660726,56250.0
7.8578545e-08,5.5677196e-09,28.65105,-0.007906935,7.185639e-10,0.010199021,16.449242,214.88126,214.86748,84.08918,5502.671,32454.033,5486.665,1.0,0.0102264285,-1.0,2438,0.9168832,0.3816393486390845,0.3694521366434122,0.35648756487692196,10,0.00671030570590497,454,243.8,112,10,99.39999999999999,29090.342094421387,16788.50986099243,8321.61159324646,10,6291.402473067483,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-68.32635799736462,-759.992983208612,-4024.035571475503,10,1121.9636552010434,0,0.0,0,10,0.0,-100,-100.0,-100,10,0.0,0,0.0,0,10,0.0,0.0,0.0,0.0,10,0.0,33214.37769440541,17648.502836273205,8641.172402183412,10,7175.355228455341,0.008928571428571428,0.004769269166859496,0.0022026431718061676,10,0.0018137344269539201,6.3401117,0.012362699,-6.446796,3125,1.3213446,900,500.39086294416245,52,394,254.03581928532438,59318.11860656738,33632.10670695087,3842.3357276916504,394,16556.048461136375,19062.0,211.4378743171692,200000.0,19.0,4033.9745767116547,3800000.0,945.9043260148761,59375.0
7.375895e-08,5.2731317e-09,28.655138,-0.0004029774,6.275845e-10,0.0026953882,16.449171,214.92609,214.91069,83.19607,5509.8584,33274.074,5493.634,1.0,0.026626779,-1.0,3048,0.91214013,0.38325085645823886,0.373427809328958,0.36515640329712246,10,0.006095734128830166,628,304.8,125,10,170.7136784209162,41601.10344696045,20928.213226890563,9363.574626922607,10,11553.43939044365,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-18.48704498496638,-481.819757083505,-2301.0316715134536,10,646.464138152666,0,0.0,0,10,0.0,0,-90.0,-100,10,30.0,100,10.0,0,10,30.0,0.0,0.0,0.0,10,0.0,44002.13521728368,21490.033003484474,9282.06171604729,10,12050.11626582323,0.008,0.004307218934197086,0.0015923566878980893,10,0.0019919119288493727,6.2199726,0.012316465,-5.89644,3125,1.3187665,1063,473.63120567375887,42,423,267.63847068084374,65801.73901748657,31879.11459064033,3056.9886331558228,423,17468.174123163353,19485.0,213.18449592590332,200000.0,20.0,4247.159072637558,4000000.0,938.1545272856715,62500.0
6.959265e-08,4.942207e-09,28.79455,-0.0011221858,6.252056e-10,0.00342575,16.445042,214.82925,214.81294,82.42594,5516.037,31910.459,5500.273,1.0,0.0057883663,-1.0,2379,0.9177025,0.37728897571733777,0.3684105728538875,0.3554284488646199,10,0.006049820446447385,391,237.9,122,10,97.45096202706262,27224.808475494385,16743.567605400087,9110.037872314453,10,6638.931928325757,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-18.05561060981224,-284.4236603683866,-1076.1788384019808,10,314.4480023909414,0,0.0,0,10,0.0,0,-90.0,-100,10,30.0,100,10.0,0,10,30.0,0.0,0.0,0.0,10,0.0,27989.974856317407,17107.991259718765,9028.093513273434,10,6854.449464539637,0.00819672131147541,0.00491676769087958,0.0025575447570332483,10,0.0018230823335242984,5.9674788,0.010001424,-6.1744757,3125,1.3184375,1118,478.8063725490196,33,408,257.7567999114031,72073.33300971985,32267.42539087464,2495.5746631622314,408,16893.820949069177,19893.0,208.13780808448792,200000.0,21.0,4455.296880722046,4200000.0,960.9018267301797,65625.0
