actor/alpha_mean,actor/alpha_mean_loss,actor/alpha_std,actor/alpha_std_loss,actor/kl_mean_loss,actor/kl_std_loss,actor/penalty_temperature,actor/policy_mean_loss,actor/policy_std_loss,actor/temperature,actor/temperature_loss,critic/loss,critic/q,test/action/max,test/action/mean,test/action/min,test/action/size,test/action/std,test/effort/max,test/effort/mean,test/effort/min,test/effort/size,test/effort/std,test/episode_length/max,test/episode_length/mean,test/episode_length/min,test/episode_length/size,test/episode_length/std,test/episode_score/max,test/episode_score/mean,test/episode_score/min,test/episode_score/size,test/episode_score/std,test/rwd_metrics/act_mag/max,test/rwd_metrics/act_mag/mean,test/rwd_metrics/act_mag/min,test/rwd_metrics/act_mag/size,test/rwd_metrics/act_mag/std,test/rwd_metrics/cyclic_hip/max,test/rwd_metrics/cyclic_hip/mean,test/rwd_metrics/cyclic_hip/min,test/rwd_metrics/cyclic_hip/size,test/rwd_metrics/cyclic_hip/std,test/rwd_metrics/dense/max,test/rwd_metrics/dense/mean,test/rwd_metrics/dense/min,test/rwd_metrics/dense/size,test/rwd_metrics/dense/std,test/rwd_metrics/done/max,test/rwd_metrics/done/mean,test/rwd_metrics/done/min,test/rwd_metrics/done/size,test/rwd_metrics/done/std,test/rwd_metrics/joint_angle_rew/max,test/rwd_metrics/joint_angle_rew/mean,test/rwd_metrics/joint_angle_rew/min,test/rwd_metrics/joint_angle_rew/size,test/rwd_metrics/joint_angle_rew/std,test/rwd_metrics/ref_rot/max,test/rwd_metrics/ref_rot/mean,test/rwd_metrics/ref_rot/min,test/rwd_metrics/ref_rot/size,test/rwd_metrics/ref_rot/std,test/rwd_metrics/solved/max,test/rwd_metrics/solved/mean,test/rwd_metrics/solved/min,test/rwd_metrics/solved/size,test/rwd_metrics/solved/std,test/rwd_metrics/sparse/max,test/rwd_metrics/sparse/mean,test/rwd_metrics/sparse/min,test/rwd_metrics/sparse/size,test/rwd_metrics/sparse/std,test/rwd_metrics/vel_reward/max,test/rwd_metrics/vel_reward/mean,test/rwd_metrics/vel_reward/min,test/rwd_metrics/vel_reward/size,test/rwd_metrics/vel_reward/std,test/terminated/max,test/terminated/mean,test/terminated/min,test/terminated/size,test/terminated/std,train/action/max,train/action/mean,train/action/min,train/action/size,train/action/std,train/episode_length/max,train/episode_length/mean,train/episode_length/min,train/episode_length/size,train/episode_length/std,train/episode_score/max,train/episode_score/mean,train/episode_score/min,train/episode_score/size,train/episode_score/std,train/episodes,train/epoch_seconds,train/epoch_steps,train/epochs,train/seconds,train/steps,train/steps_per_second,train/worker_steps
5.334207e-08,3.794472e-09,238.0833,-0.071405604,3.662094e-10,0.08997611,14.981776,124.02643,124.011284,12.962375,-35.64061,358.853,-35.597603,1.0,0.109447725,-1.0,210,0.75381064,0.3099271984691665,0.3067320189616609,0.3028015767481676,10,0.0019720144225446826,26,21.0,18,10,2.6076809620810595,34.188515067100525,15.503623151779175,-0.43625015020370483,10,9.599749529741961,0.0,0.0,0.0,10,0.0,-58.087247404331755,-77.96801566573173,-112.23676898494922,10,15.933003194169421,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,37.37775044506491,29.99760020289512,24.91062811468885,10,3.9845558049106713,4.221467866784713,3.1106629370842986,2.704518242850481,10,0.4024611314869607,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,198.54510521748222,160.36337585773651,137.45563785990865,10,19.91321741973957,0.05555555555555555,0.04830091393478121,0.038461538461538464,10,0.00551460784126776,5.8831573,0.11402351,-5.8650265,4082,1.0850306,54,16.07270972412129,1,12433,7.338953091472797,151.17320090532303,-14.503723212788461,-190.66197085380554,12433,50.56034343018619,1231481.0,305.9765338897705,200018.0,54.0,13876.32614850998,10800972.0,653.7037251100355,220428.0
4.262771e-08,2.9943676e-09,241.9501,-0.070092194,3.305947e-10,0.0889643,14.975934,124.32631,124.31136,13.020235,-34.31175,361.2464,-34.252884,1.0,0.10368686,-1.0,202,0.7531588,0.30595796924990804,0.30247524413426563,0.2978440833499375,10,0.0025533466028538772,24,20.2,18,10,2.039607805437114,27.6296865940094,15.647197216749191,0.18117517232894897,10,9.570166677825325,0.0,0.0,0.0,10,0.0,-59.15792347374989,-71.367323242738,-94.71323972325223,10,10.358160632685031,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,35.57766117284845,29.558592893926296,25.919298748316677,10,3.026800476176254,3.4927107906453694,3.2016238788066587,2.940588148005467,10,0.18325116551880735,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,183.27255131254077,154.25430339789085,137.45382406549126,10,15.575141361690552,0.05555555555555555,0.05000360750360751,0.041666666666666664,10,0.004955414079140014,6.3815312,0.11076182,-5.5352926,4082,1.0857115,62,16.50908040283969,1,12114,7.314575390148183,146.6140762269497,-10.901923459181107,-159.4666006937623,12114,49.98306708909326,1243595.0,306.00520968437195,200018.0,55.0,14182.331358194351,11000990.0,653.6424664348293,224510.0
3.9132313e-08,2.7442406e-09,245.64288,-0.06704881,3.0807992e-10,0.08620896,14.976348,124.52617,124.51156,13.037543,-33.104385,366.02002,-33.04112,1.0,0.10025296,-1.0,218,0.74967754,0.30548333510934084,0.2991839808341028,0.2913180746550301,10,0.004211499570215822,34,21.8,19,10,4.556314299957807,44.57360656559467,17.388632901012897,4.976473689079285,10,12.321306437045322,0.0,0.0,0.0,10,0.0,-65.11879865193653,-85.29018423550681,-172.11194028856832,10,30.930806772181292,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,52.27507057114489,32.41738287068697,27.127770030077386,10,7.30805665176386,4.773694667442224,3.7883604925392342,3.1748017988050323,10,0.5046507421128525,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,259.6367850589954,166.47307406088262,145.08994905343152,10,34.793570225729766,0.05263157894736842,0.04741340447142035,0.029411764705882353,10,0.007494772532164688,6.3008366,0.10592072,-5.9165435,4082,1.085026,59,16.848063973063972,1,11880,7.361234545208941,145.6610773205757,-8.695018361526017,-111.17518410086632,11880,50.18751996087847,1255475.0,299.0756447315216,200018.0,56.0,14481.407002925873,11201008.0,668.7873236202665,228592.0
3.7141227e-08,2.6034275e-09,249.32875,-0.0667893,2.9358818e-10,0.08623695,14.971069,124.76383,124.74928,13.052683,-31.86349,368.50052,-31.784813,1.0,0.0950793,-1.0,204,0.7535872,0.30211419242027704,0.29760814540043967,0.2953012697534185,10,0.0019547805625275846,23,20.4,18,10,1.562049935181331,38.447543025016785,18.335954320430755,1.18333101272583,10,10.820114751099112,0.0,0.0,0.0,10,0.0,-66.64250502708492,-71.50346571306963,-80.01085618120449,10,4.1997246323506765,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,33.90536211899418,30.452624837639963,27.08276692265267,10,2.290340397504427,4.503049731811627,3.6047191900845106,3.119432781048442,10,0.41657694216220675,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,175.6369292515955,155.78207589437775,137.45501031068187,10,11.928024520250991,0.05555555555555555,0.049301333042751805,0.043478260869565216,10,0.0036910335804952944,6.045176,0.10146849,-5.6762166,4082,1.0846893,53,17.16423545563755,1,11654,7.293120368818949,143.72403806447983,-6.945602249276901,-110.85783908888698,11654,50.27577831030545,1267129.0,300.8482267856598,200018.0,57.0,14782.255229711533,11401026.0,664.8468636064238,232674.0
3.5725716e-08,2.5050797e-09,253.03369,-0.06455649,2.8152597e-10,0.084293105,14.947616,124.872894,124.85846,12.969544,-30.860903,363.45145,-30.74886,1.0,0.0905379,-1.0,194,0.7552099,0.30068979131296153,0.29552380475474394,0.2915276332332003,10,0.0025056646061903326,23,19.4,17,10,1.624807680927192,33.99118596315384,13.286918890476226,-4.292850732803345,10,9.973577240622761,0.0,0.0,0.0,10,0.0,-60.30387950020569,-68.43467531757328,-82.47640829039054,10,6.486869996791138,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,37.423324820970684,30.058308042324903,26.543943693003495,10,2.9710337761976855,4.068244756412267,3.5173858002217293,3.073747136188273,10,0.3501662212054964,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,175.6352566335673,148.14590028994584,129.81851337937337,10,12.407092323846728,0.058823529411764705,0.05189266858535939,0.043478260869565216,10,0.0041561852869722625,5.6943164,0.095995314,-5.9224668,4082,1.0829793,54,17.35846928149948,1,11524,7.471699256373498,157.68358394503593,-5.377536793446336,-179.34850120544434,11524,51.36021548218951,1278653.0,237.6313886642456,200018.0,58.0,15019.886618375778,11601044.0,841.7154026844898,236756.0
3.4607407e-08,2.4271671e-09,256.75476,-0.064046554,2.7221078e-10,0.084073424,14.930539,125.06244,125.04812,12.894794,-29.762661,363.6641,-29.617743,1.0,0.09023309,-1.0,206,0.74861544,0.30265348570385087,0.2920621794991955,0.2845793475534706,10,0.004751106043144723,26,20.6,14,10,3.0397368307141326,44.913004755973816,20.627569150924682,-23.638162851333618,10,17.32966700852799,0.0,0.0,0.0,10,0.0,-54.105168117430594,-72.96177808163233,-98.9493529211111,10,12.896225644488114,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,40.629998483071596,32.48450057221535,20.430698038916525,10,5.160164420210662,4.685663520945352,3.7962590446499918,3.1255859819869425,10,0.40538777952828575,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,198.54669561160185,157.30858681836284,106.91071833435649,10,23.21228162100871,0.07142857142857142,0.049790618588572554,0.038461538461538464,10,0.00863876565486834,5.9280167,0.09383473,-5.94744,4082,1.0813069,52,17.3722951247067,1,11507,7.4854459620101705,148.8415675163269,-5.140613662549009,-163.13190841674805,11507,51.5627865502534,1290160.0,241.35543370246887,200018.0,59.0,15261.242052078247,11801062.0,828.7279757147393,240838.0
3.3666808e-08,2.3635454e-09,260.2162,-0.060537912,2.624659e-10,0.08083478,14.91449,125.158356,125.14416,12.796315,-29.072584,358.436,-28.924109,1.0,0.08558128,-1.0,183,0.75598043,0.2994279149652301,0.2941352653873047,0.2903139218916862,10,0.0033765221362487023,21,18.3,16,10,1.4866068747318506,27.66049826145172,9.199291902780534,-6.50277453660965,10,9.296119140105354,0.0,0.0,0.0,10,0.0,-55.69207329946139,-62.52237306429767,-70.86983582997274,10,5.471269138816424,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,34.14544226499043,28.46507327045124,24.023996123992895,10,2.840872283312639,4.149342393804166,3.5114041009938157,2.9827324628312537,10,0.36734096655601306,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,160.36224708514,139.74518774098976,122.18256666056641,10,11.351453464667664,0.0625,0.05499883286647993,0.047619047619047616,10,0.004372662422990987,5.834111,0.09098021,-5.5504627,4082,1.079683,56,17.51698476624059,1,11422,7.396967563322449,144.84828156232834,-3.881294908720999,-197.02778148651123,11422,51.33928854660217,1301582.0,248.96654343605042,200018.0,60.0,15510.208595514297,12001080.0,803.3930874385806,244920.0
3.284694e-08,2.3050903e-09,263.577,-0.060529985,2.5697144e-10,0.081089,14.88534,125.21598,125.20178,12.716313,-28.434805,353.62656,-28.232136,1.0,0.087931216,-1.0,221,0.7417041,0.2948677207926052,0.28925914830756344,0.2806717454332399,10,0.003799421434942605,48,22.1,15,10,8.960468737739115,37.79446119070053,13.47821686565876,-10.115005373954773,10,14.775400846105354,0.0,0.0,0.0,10,0.0,-49.52839668023217,-95.83568322850114,-372.71848155683,10,92.85159099825852,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,92.0246422411937,36.20838336006688,21.648805305123023,10,19.122642924273343,9.704267333992048,4.342476290732084,3.2191350345178686,10,1.8166084905835436,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,366.5467835721474,168.76303818291188,114.54544986220883,10,68.4258802722263,0.06666666666666667,0.04973149786230281,0.020833333333333332,10,0.011739222117503919,5.9762754,0.08977053,-5.8957567,4082,1.0783566,60,17.6785083068222,1,11316,7.349469777540234,149.74681621789932,-2.274000455434044,-148.8169298171997,11316,50.87350309292484,1312898.0,240.59180879592896,200018.0,61.0,15750.800404310226,12201098.0,831.3583118270504,249002.0
3.2107923e-08,2.2585966e-09,266.84125,-0.058296703,2.4582195e-10,0.07911032,14.875436,125.24673,125.232956,12.646442,-27.66052,349.75162,-27.477879,1.0,0.08103374,-1.0,175,0.7515797,0.2917554436150303,0.28835577516831845,0.28334364256696576,10,0.00283711673543643,21,17.5,9,10,3.138470965295043,27.795731902122498,4.255628454685211,-51.27948546409607,10,20.5234746610485,0.0,0.0,0.0,10,0.0,-34.61223896588244,-59.05454131240593,-69.3931654118096,10,9.373143879763086,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,33.025725914309184,26.225283256266444,11.940931924595942,10,5.495555579835742,3.9493604865259417,3.448793514922973,2.662096513426246,10,0.36538836163187544,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,160.36242084105166,133.63609193655438,68.72972153439514,10,23.965671326065078,0.1111111111111111,0.060198351270332684,0.047619047619047616,10,0.017437662769216808,5.7751007,0.08884481,-5.8259916,4082,1.0769761,73,17.99756953821226,1,11109,7.384913412744896,143.7020503282547,0.7527336415917734,-102.82118985056877,11109,50.92789657127633,1324007.0,250.5630578994751,200018.0,62.0,16001.363462209702,12401116.0,798.2741018440413,253084.0
3.1443093e-08,2.2149822e-09,269.76474,-0.05758654,2.37579e-10,0.0786282,14.850368,125.24987,125.23612,12.616793,-26.877563,348.3361,-26.702446,1.0,0.08163051,-1.0,169,0.7542031,0.29692686590327233,0.2897695757925468,0.28373275146027643,10,0.003852195932291856,20,16.9,10,10,3.2388269481403293,25.417680740356445,0.6657785534858703,-44.3986137509346,10,22.88472803333015,0.0,0.0,0.0,10,0.0,-37.07126291329402,-58.47936420466069,-73.26569576890391,10,9.502860885773167,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,34.18231035954532,26.41858463908694,13.693986514848948,10,6.296302960463639,4.585260921432488,3.6723504006553163,2.6130027801442877,10,0.5493587361202626,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,152.72617831355007,129.05420776085083,76.36566332170979,10,24.731589608970513,0.1,0.061973622782446315,0.05,10,0.014998865925084946,5.6396856,0.08731758,-5.613769,4082,1.076439,51,17.850816891348988,1,11201,7.3311101396327025,148.51196438074112,0.39332157568618853,-108.21094137430191,11201,51.248759780900464,1335208.0,249.16301321983337,200018.0,63.0,16250.526475429535,12601134.0,802.7595966802932,257166.0
3.0835068e-08,2.1729976e-09,272.66083,-0.055542447,2.3213832e-10,0.076809995,14.841157,125.20189,125.18829,12.5155525,-26.45539,345.55878,-26.265203,1.0,0.083791085,-1.0,191,0.7495945,0.2931785751300314,0.2884749780436581,0.2854848518224069,10,0.0025886151990470625,23,19.1,16,10,1.8681541692269403,46.38549745082855,15.810110062360764,-5.6178988218307495,10,13.810690891172523,0.0,0.0,0.0,10,0.0,-55.38071147455703,-64.62662994056225,-73.43103832696217,10,5.35719026327794,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,38.687212816894416,30.55487560715381,24.365675126323175,10,3.8886843840038114,5.493378546732239,4.027726843960961,3.215441873443499,10,0.5936962146840862,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,175.6359432302113,145.85413817023667,122.18169526439496,10,14.265898700507384,0.0625,0.05285027092454068,0.043478260869565216,10,0.005095402554549141,5.684385,0.086188525,-5.9274144,4082,1.0754284,57,17.895993561080306,1,11182,7.586819618153505,154.58274644613266,0.059628010136012176,-175.7674126625061,11182,53.28537275850654,1346390.0,235.7219750881195,200018.0,64.0,16486.248450517654,12801152.0,848.5335316116694,261248.0
3.0271774e-08,2.133805e-09,275.78247,-0.054551244,2.2739359e-10,0.076062284,14.833339,125.19348,125.17989,12.480871,-25.843842,347.65143,-25.637474,1.0,0.08029252,-1.0,176,0.756399,0.2933603628458562,0.2909651877899562,0.28838043912948536,10,0.001768818722012304,21,17.6,14,10,2.416609194718914,26.576883375644684,6.449601525068283,-22.061796009540558,10,18.19376308775023,0.0,0.0,0.0,10,0.0,-50.010701160899984,-59.355582498986465,-71.57426181826196,10,6.036779648393165,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,33.78753742889903,27.5854406011251,19.981652765481154,10,4.829973558249953,4.515705276282385,3.8194526524155323,3.209539596081315,10,0.48983987132880036,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,160.36375664698448,134.4002898377937,106.91026083584312,10,18.45363588141628,0.07142857142857142,0.05795628777826921,0.047619047619047616,10,0.008337962676010977,5.7957153,0.08592424,-5.40723,4082,1.0759085,55,18.200345737421525,1,10991,7.462146848086252,154.44415873289108,3.4313506279855788,-107.13101994991302,10991,51.93735688101778,1357381.0,247.7111999988556,200018.0,65.0,16733.95965051651,13001170.0,807.4644989848019,265330.0
2.9756494e-08,2.100728e-09,279.02905,-0.05297489,2.2027849e-10,0.07473916,14.835203,125.235245,125.22184,12.454628,-25.2224,345.1175,-24.966795,1.0,0.07887996,-1.0,190,0.7510323,0.2912183530090029,0.2881051872209479,0.28551796477545244,10,0.001842931298078428,21,19.0,16,10,1.4832396974191326,31.512405931949615,16.55015038251877,-4.295791864395142,10,9.47399343335058,0.0,0.0,0.0,10,0.0,-54.185722450962295,-62.121826248573065,-69.4988151504644,10,5.825290754447123,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,33.462351331061704,29.736652185820766,25.097650791793896,10,2.4704607207677545,4.340233140592526,3.844698042412971,3.3377942450728333,10,0.35317520067596664,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,160.36330409186778,145.09062683082317,122.18218167518958,10,11.326331811930773,0.0625,0.05296679197994987,0.047619047619047616,10,0.004312914676443699,5.8925004,0.085571185,-5.737602,4082,1.0759923,57,18.235824977210573,1,10970,7.519630467558746,156.82403564453125,3.2517992988750968,-149.45867657661438,10970,52.32310628556173,1368351.0,259.3444426059723,200018.0,66.0,16993.304093122482,13201188.0,771.2445965302281,269412.0
2.9287827e-08,2.0710675e-09,282.05917,-0.051024023,2.1338291e-10,0.07302464,14.840553,125.19761,125.184425,12.563344,-24.610489,348.0155,-24.381119,1.0,0.07483715,-1.0,178,0.75445586,0.2920371243740483,0.2871356479553676,0.28145807826364055,10,0.002592985249938519,20,17.8,16,10,1.0770329614269007,27.120512783527374,7.195646804571152,-7.5236868262290955,10,9.12416456495409,0.0,0.0,0.0,10,0.0,-56.66101080130856,-60.103882950214235,-65.03037043833348,10,2.42020318740907,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,31.86470529177865,27.750259540557447,23.702779824528832,10,2.4338080241606215,4.260161463942973,3.6222762433476157,3.0836764847654234,10,0.3682060478226743,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,152.72685110178162,135.92699327195004,122.18214479881328,10,8.224364049214614,0.0625,0.05638243894048848,0.05,10,0.0033591776289723548,5.97882,0.083326794,-5.719289,4082,1.075624,56,18.437805440295065,1,10845,7.574101731380188,148.62744784355164,4.627487289530403,-153.89332342147827,10845,52.48232577839768,1379196.0,257.2848160266876,200018.0,67.0,17250.58890914917,13401206.0,777.418594260349,273494.0
2.886682e-08,2.041091e-09,285.05264,-0.049842034,2.105208e-10,0.07207614,14.842208,125.21664,125.203476,12.592697,-24.047153,348.7014,-23.86845,1.0,0.0756856,-1.0,195,0.7473547,0.29012594090697863,0.2856043237934694,0.28161416518213217,10,0.002281680567678295,21,19.5,18,10,1.2041594578792296,31.17294281721115,19.02555973827839,6.193135201931,10,8.533141141768413,0.0,0.0,0.0,10,0.0,-59.6828265845249,-65.1850560868237,-72.90868089158417,10,3.6755541040276785,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,34.74543347317482,31.3786382933899,28.540987798987604,10,1.8492554294207058,4.405386443185091,3.9234992373800255,3.5286681433871525,10,0.2913022833593846,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,160.3626756663907,148.90847746692697,137.45350687825854,10,9.195201844504695,0.05555555555555555,0.05147869674185464,0.047619047619047616,10,0.0031872303067464578,5.8847265,0.08333361,-5.5802965,4082,1.0752522,62,18.613416449572014,1,10748,7.539838032083527,145.88469085097313,5.900189923263503,-152.7674117088318,10748,52.46708297380944,1389944.0,240.19877576828003,200018.0,68.0,17490.78768491745,13601224.0,832.7186487951027,277576.0
2.849535e-08,2.0170996e-09,287.88635,-0.04846626,2.055381e-10,0.07092139,14.834944,125.23469,125.22152,12.6413,-23.566332,346.76047,-23.35726,1.0,0.07840612,-1.0,198,0.7433616,0.2886440269258055,0.28478055998872787,0.2787120864707748,10,0.0028698787444425156,26,19.8,18,10,2.7129319932501077,65.59811866283417,22.043655383586884,4.406230807304382,10,19.438307579371763,0.0,0.0,0.0,10,0.0,-58.82984422292474,-66.50131288789922,-84.63152358997488,10,8.395765978781995,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,45.849411688019565,33.17978157418372,28.042596842131836,10,5.878844547296758,5.835499957034496,4.1655581670855675,3.4824167713253846,10,0.811852871641587,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,198.54472715553848,151.19962743751708,137.45409847897665,10,20.716895533654693,0.05555555555555555,0.051316914080071975,0.038461538461538464,10,0.0059448239279466355,6.098859,0.08410641,-5.991535,4082,1.074328,57,18.75933571026459,1,10658,7.497792857800902,155.04287791252136,7.54321284906904,-106.58727607131004,10658,52.062311469708085,1400602.0,234.79760098457336,200018.0,69.0,17725.585285902023,13801242.0,851.8741212059554,281658.0
2.8163328e-08,1.994463e-09,290.6106,-0.046891432,2.0227635e-10,0.06955906,14.819429,125.29751,125.284424,12.627264,-23.147469,343.13824,-22.924385,1.0,0.07704264,-1.0,187,0.7494328,0.2893700475982157,0.2870867733339893,0.282789385109311,10,0.0022777930460957784,23,18.7,17,10,1.676305461424021,53.313080072402954,15.634876626729966,1.5525541305541992,10,14.58755571120035,0.0,0.0,0.0,10,0.0,-55.158621121507245,-61.45455291496603,-67.03089347889379,10,3.729506747609535,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,38.970224821645814,30.430281213195116,26.43614942807422,10,3.5424291380353377,5.737843266839772,3.8591357317218256,3.1501914924067163,10,0.7096269527431073,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,175.63590370394877,142.80001108697064,129.81840407791887,10,12.800678641265549,0.058823529411764705,0.05386106998100537,0.043478260869565216,10,0.0043182289830405235,5.9899893,0.085272744,-5.5085526,4082,1.0733782,57,18.604203478099134,1,10753,7.515775838232031,153.60443234443665,6.843341925722665,-155.72523593902588,10753,52.51993696922996,1411355.0,238.84104299545288,200018.0,70.0,17964.426328897476,14001260.0,837.452380426123,285740.0
2.7876036e-08,1.9755193e-09,293.37726,-0.04718349,1.9881187e-10,0.070066914,14.800742,125.30412,125.29116,12.612986,-22.63191,341.0402,-22.433012,1.0,0.07888217,-1.0,187,0.74332124,0.28689163194375533,0.28422157279078386,0.2792238343910067,10,0.002211849464784811,23,18.7,16,10,1.9519221295943134,41.779372572898865,14.781243902444839,-2.5391880869865417,10,13.569898630081958,0.0,0.0,0.0,10,0.0,-54.563562730507186,-62.92400005717938,-79.51618167112358,10,6.6327050925614754,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,40.415594442354994,31.05981649892783,26.092009735325625,10,4.255033712265876,5.243185944975756,3.8456675794922894,3.3001797632113186,10,0.5744068969885371,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,175.63677708288708,142.79975899902766,122.18312028440214,10,14.905537689971977,0.0625,0.054025021526535856,0.043478260869565216,10,0.00529771076528359,6.144494,0.08637746,-5.6120377,4082,1.0714034,59,18.785674051821253,1,10652,7.48579637560676,157.69743865728378,8.196403446155603,-140.3097421526909,10652,52.670290996723715,1422007.0,243.53210020065308,200018.0,71.0,18207.95842909813,14201278.0,821.3208847425019,289822.0
2.7620624e-08,1.957685e-09,295.93213,-0.04588208,1.9672343e-10,0.06896478,14.782407,125.344826,125.3318,12.567551,-22.163044,340.17114,-21.959625,1.0,0.079220995,-1.0,185,0.73977697,0.2880473961246653,0.2824191432481762,0.27815733842628343,10,0.0034068996172228706,20,18.5,16,10,1.284523257866513,29.13705551624298,14.33320295214653,-3.850831151008606,10,9.88634264441591,0.0,0.0,0.0,10,0.0,-55.13564063030964,-61.80434939683046,-66.11191412889868,10,3.5270186240621606,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,35.339650388916446,30.79263108297721,25.601115890188915,10,2.9947452251888533,4.586549379650226,4.072293635588011,3.4996448698465192,10,0.3839689224665396,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,152.72684597515112,141.2726273814794,122.18208766283402,10,9.808824673705569,0.0625,0.05432533539731682,0.05,10,0.003917427936701785,5.998931,0.08670756,-5.6415143,4082,1.0694841,55,18.83983418127002,1,10614,7.486384337782932,157.30042850971222,8.677021406898048,-143.90419244766235,10614,53.291916892245744,1432621.0,241.32687067985535,200018.0,72.0,18449.285299777985,14401296.0,828.8260624957269,293904.0
2.738941e-08,1.9433197e-09,298.2935,-0.044838246,1.9305463e-10,0.06810514,14.766017,125.36707,125.35418,12.459799,-21.666178,336.5624,-21.47874,1.0,0.081641145,-1.0,208,0.7301334,0.28710013042508487,0.27863143373914456,0.26904311810954673,10,0.0055210867775461305,24,20.8,18,10,2.1354156504062622,47.791555881500244,30.817032080888747,7.722937226295471,10,13.748303529759205,0.0,0.0,0.0,10,0.0,-55.201506855487544,-68.1245833017733,-82.21616072148021,10,8.1645228075966,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,41.48672871142567,35.47129497596953,30.210677859359656,10,4.142165825615908,6.154443638245292,4.634194680504545,3.618598801816779,10,0.8606500615464537,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,183.2710244836013,158.83612574814128,137.45434029761842,10,16.306594122602824,0.05555555555555555,0.048590654832073595,0.041666666666666664,10,0.005015468010221363,5.7915688,0.08733121,-5.7443194,4082,1.0680408,63,19.034935744883388,1,10505,7.437201334623824,159.5816788673401,9.893623786435311,-156.54847261309624,10505,52.71646656067736,1443126.0,238.38502883911133,200018.0,73.0,18687.670328617096,14601314.0,839.0543692028342,297986.0
2.7179953e-08,1.9290354e-09,300.64227,-0.044113934,1.9100097e-10,0.067564026,14.760025,125.3592,125.346245,12.437714,-21.176188,336.62833,-20.99969,1.0,0.08159681,-1.0,203,0.73070216,0.28401051973129404,0.27796031257642645,0.2718938370553444,10,0.0034878097406428436,27,20.3,18,10,2.9342801502242417,60.869487047195435,25.7837497651577,6.712536990642548,10,18.241513618667444,0.0,0.0,0.0,10,0.0,-55.39240172407137,-67.86753830875779,-96.93836928663052,10,11.685461006949174,0.0,0.0,0.0,10,0.0,-100,-100.0,-100,10,0.0,44.29073246089651,34.03465377896239,28.314141504681142,10,5.712608587419495,7.335083941287274,4.598418802418118,3.414757472233347,10,1.3108127191281067,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,206.18204029670883,155.01821506770065,137.45427044620905,10,22.40730781311432,0.05555555555555555,0.05016436292752082,0.037037037037037035,10,0.006286342849104535,5.810639,0.088547155,-6.0229926,4082,1.0668583,61,19.29387361312108,1,10365,7.4077888955950435,153.31008607149124,12.26668441529299,-102.37447781860828,10365,52.01433459029824,1453491.0,238.42393040657043,200018.0,74.0,18926.094259023666,14801332.0,838.9174679694314,302068.0
