actor/alpha_mean,actor/alpha_mean_loss,actor/alpha_std,actor/alpha_std_loss,actor/kl_mean_loss,actor/kl_std_loss,actor/penalty_temperature,actor/policy_mean_loss,actor/policy_std_loss,actor/temperature,actor/temperature_loss,critic/loss,critic/q,test/action/max,test/action/mean,test/action/min,test/action/size,test/action/std,test/effort/max,test/effort/mean,test/effort/min,test/effort/size,test/effort/std,test/episode_length/max,test/episode_length/mean,test/episode_length/min,test/episode_length/size,test/episode_length/std,test/episode_score/max,test/episode_score/mean,test/episode_score/min,test/episode_score/size,test/episode_score/std,test/rwd_metrics/act_reg/max,test/rwd_metrics/act_reg/mean,test/rwd_metrics/act_reg/min,test/rwd_metrics/act_reg/size,test/rwd_metrics/act_reg/std,test/rwd_metrics/dense/max,test/rwd_metrics/dense/mean,test/rwd_metrics/dense/min,test/rwd_metrics/dense/size,test/rwd_metrics/dense/std,test/rwd_metrics/distance/max,test/rwd_metrics/distance/mean,test/rwd_metrics/distance/min,test/rwd_metrics/distance/size,test/rwd_metrics/distance/std,test/rwd_metrics/done/max,test/rwd_metrics/done/mean,test/rwd_metrics/done/min,test/rwd_metrics/done/size,test/rwd_metrics/done/std,test/rwd_metrics/lose/max,test/rwd_metrics/lose/mean,test/rwd_metrics/lose/min,test/rwd_metrics/lose/size,test/rwd_metrics/lose/std,test/rwd_metrics/solved/max,test/rwd_metrics/solved/mean,test/rwd_metrics/solved/min,test/rwd_metrics/solved/size,test/rwd_metrics/solved/std,test/rwd_metrics/sparse/max,test/rwd_metrics/sparse/mean,test/rwd_metrics/sparse/min,test/rwd_metrics/sparse/size,test/rwd_metrics/sparse/std,test/rwd_metrics/vel_reward/max,test/rwd_metrics/vel_reward/mean,test/rwd_metrics/vel_reward/min,test/rwd_metrics/vel_reward/size,test/rwd_metrics/vel_reward/std,test/terminated/max,test/terminated/mean,test/terminated/min,test/terminated/size,test/terminated/std,train/action/max,train/action/mean,train/action/min,train/action/size,train/action/std,train/episode_length/max,train/episode_length/mean,train/episode_length/min,train/episode_length/size,train/episode_length/std,train/episode_score/max,train/episode_score/mean,train/episode_score/min,train/episode_score/size,train/episode_score/std,train/episodes,train/epoch_seconds,train/epoch_steps,train/epochs,train/seconds,train/steps,train/steps_per_second,train/worker_steps
0.28845495,-0.12126534,56.36899,-0.017345872,0.14434174,0.021855392,15.858073,199.5001,199.4728,56.86259,2698.3066,6588.736,2690.9404,1.0,-0.00787011,-1.0,1107,0.9777527,0.4374329788830032,0.3904328846037187,0.34565165428785877,10,0.025641905761310993,193,110.7,66,10,33.328816360621026,11656.169933319092,7134.737090110779,4665.339538574219,10,1878.6454149043477,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-68.06403255654354,-198.81657267261465,-454.02843606330134,10,126.67010849240033,0,0.0,0,10,0.0,-100,-100.0,-100,10,0.0,0,0.0,0,10,0.0,0.0,0.0,0.0,10,0.0,12000.110833894703,7433.553662257502,4838.323114120931,10,1921.3350976496229,0.015151515151515152,0.009745794864425762,0.0051813471502590676,10,0.002542138109053953,6.1161504,-0.019994829,-6.421647,4082,1.3257085,313,113.73155505107832,41,1762,29.840305433127114,19674.07579421997,7698.543176379296,2897.9019508361816,1762,1756.1823404849135,28761.0,231.3669068813324,200018.0,11.0,2442.758914232254,2200198.0,864.5056576850415,44902.0
0.30860975,-0.1098624,60.301197,-0.019641591,0.1345512,0.024465688,15.865493,199.48894,199.4579,56.190994,2710.063,6468.618,2702.6714,1.0,-0.024493083,-1.0,1087,0.9776217,0.42085223482532635,0.38619225147854125,0.3527756417841004,10,0.020838362232465237,155,108.7,73,10,22.65855246921127,10991.257179260254,7212.682091712952,5128.562759399414,10,1645.6047688837252,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-58.520660248467976,-182.62981746929933,-386.80058225515404,10,102.82957415708954,0,0.0,0,10,0.0,-100,-100.0,-100,10,0.0,0,0.0,0,10,0.0,0.0,0.0,0.0,10,0.0,11149.777883913268,7495.311918023084,5339.914885327696,10,1662.8301260642866,0.0136986301369863,0.009595763164895561,0.0064516129032258064,10,0.001963007076823053,6.1798315,-0.019771468,-6.38504,4082,1.3257352,295,112.79366873940079,44,1769,28.891227845224602,18086.108352661133,7628.264071454296,3254.1765308380127,1769,1665.0496397219233,30530.0,231.22459721565247,200018.0,12.0,2673.9835114479065,2400216.0,865.0377269917027,48984.0
0.32883364,-0.089091085,64.27885,-0.017688261,0.11539779,0.02283057,15.865531,199.51764,199.49194,55.498238,2723.3171,6266.5884,2716.1606,1.0,-0.020298773,-1.0,1169,0.9794796,0.4213730406585571,0.3903610223251427,0.35573125127637073,10,0.022016023222575877,146,116.9,83,10,22.594025759036395,8670.424259185791,7375.166722869873,5617.448593139648,10,1160.5585938335034,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-51.55831580550702,-196.41470359304506,-328.1642185560214,10,89.04168093630418,0,0.0,0,10,0.0,-100,-100.0,-100,10,0.0,0,0.0,0,10,0.0,0.0,0.0,0.0,10,0.0,9067.313899855388,7671.581428790608,5885.834589005076,10,1229.764527711297,0.012048192771084338,0.008897140363033467,0.00684931506849315,10,0.001793514643588515,6.3808393,-0.01898191,-5.868353,4082,1.326143,248,113.184493491794,47,1767,29.492978792104203,15599.951236724854,7668.097466329025,3485.554485321045,1767,1725.3766588612593,32297.0,229.78914403915405,200018.0,13.0,2903.7726554870605,2600234.0,870.4414685748544,53066.0
0.34830207,-0.10398154,68.371185,-0.023929525,0.13184571,0.02939922,15.877994,199.55748,199.51749,55.081047,2728.136,6290.0356,2720.963,1.0,-0.023095457,-1.0,1118,0.98151964,0.4236230824896643,0.3931428298405318,0.3635060424268782,10,0.017659929574608813,143,111.8,87,10,16.69610733075228,9154.094898223877,7328.728941917419,5613.305210113525,10,1111.0178787114055,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-23.601846503214922,-217.28670790163477,-555.7694651734042,10,155.89278985605017,0,0.0,0,10,0.0,-100,-100.0,-100,10,0.0,0,0.0,0,10,0.0,0.0,0.0,0.0,10,0.0,9809.864319014734,7646.015638424814,5972.1909339911335,10,1145.5019424939285,0.011494252873563218,0.009149670483091772,0.006993006993006993,10,0.0013891542570587051,5.860775,-0.019669555,-6.056282,4082,1.3257207,267,112.67623873873873,47,1776,29.872314961653522,17093.50989151001,7629.353161514342,3521.319118499756,1776,1749.5180119177442,34073.0,230.13418650627136,200018.0,14.0,3133.906841993332,2800252.0,869.1364070524538,57148.0
0.36912322,-0.13858493,71.42181,-0.02361104,0.16811478,0.029324785,15.880491,199.58513,199.55748,54.893463,2737.8657,6277.269,2730.8745,1.0,-0.025215102,-1.0,1197,0.97916925,0.42669667348280055,0.3877917156620351,0.3453729464673657,10,0.020084048195999907,220,119.7,94,10,34.72765468614315,14237.24757194519,7648.228659248352,6029.910774230957,10,2281.437075996734,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-75.61776175002252,-197.50679848130517,-334.3515223941878,10,87.64044660296778,0,0.0,0,10,0.0,-100,-100.0,-100,10,0.0,0,0.0,0,10,0.0,0.0,0.0,0.0,10,0.0,14478.571620844774,7945.735466853461,6279.2091496298435,10,2268.5356639862,0.010638297872340425,0.008814546895926244,0.004545454545454545,10,0.001634483814501498,6.089703,-0.019309266,-6.026042,4082,1.3262593,305,114.84204480183803,40,1741,30.61948528289424,18212.744689941406,7743.275691096499,2989.2937183380127,1741,1789.9350879080896,35814.0,230.88743472099304,200018.0,15.0,3364.794276714325,3000270.0,866.3009324942433,61230.0
0.38804376,-0.07710665,74.67834,-0.020188788,0.10815015,0.026163055,15.885524,199.58014,199.5536,54.377136,2740.709,6240.285,2733.719,1.0,-0.025255073,-1.0,1135,0.9759673,0.4271399940494785,0.38587899692793115,0.3509510316255935,10,0.020432268351893962,195,113.5,83,10,33.01893396219811,12505.412563323975,7271.760761642456,5418.522773742676,10,2080.826962399321,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-88.04489326014637,-284.1151774629622,-887.2917649568502,10,226.71822181439288,0,0.0,0,10,0.0,-100,-100.0,-100,10,0.0,0,0.0,0,10,0.0,0.0,0.0,0.0,10,0.0,12852.38865007913,7655.8759408404385,5606.567705259416,10,2188.339312111209,0.012048192771084338,0.009418570983016811,0.005128205128205128,10,0.002171969075123096,5.899542,-0.019598575,-6.1278195,4082,1.3258466,297,112.59887323943661,36,1775,29.911026726897408,18744.741891860962,7622.704430404448,2672.3315410614014,1775,1772.5033723412585,37589.0,229.49400186538696,200018.0,16.0,3594.288278579712,3200288.0,871.560905183585,65312.0
0.40397856,-0.08729323,77.82692,-0.020655401,0.11961152,0.026881555,15.885497,199.61137,199.59068,54.469563,2741.9263,6327.271,2734.7747,1.0,-0.027299972,-1.0,1160,0.97864985,0.41887680091620183,0.3893679203040044,0.35764831999537633,10,0.01780363202013547,157,116.0,91,10,18.143869488066763,9828.365669250488,7403.376653861999,5964.416233062744,10,1148.4614515410694,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-23.504772179398618,-229.37378865778987,-471.4602676107532,10,129.0925380179325,0,0.0,0,10,0.0,-100,-100.0,-100,10,0.0,0,0.0,0,10,0.0,0.0,0.0,0.0,10,0.0,10227.540484806672,7732.750440111871,6166.798512438306,10,1190.9015437173296,0.01098901098901099,0.008816244861267674,0.006369426751592357,10,0.001270194385362642,6.488027,-0.020891838,-5.8490148,4082,1.3253084,254,112.8021420518602,35,1774,30.417274210281054,16452.123094558716,7641.819223965169,2580.582015991211,1774,1776.4952748615046,39363.0,230.38963174819946,200018.0,17.0,3824.6779103279114,3400306.0,868.1727492780855,69394.0
0.41531724,-0.08480546,80.89265,-0.026721917,0.11803083,0.03319333,15.8851385,199.57104,199.54443,54.8526,2746.8247,6484.4067,2739.524,1.0,-0.02931853,-1.0,1084,0.9760747,0.42343420658977,0.38270407910238224,0.3285904097589907,10,0.02483465503800571,153,108.4,71,10,22.530867715203513,10504.595973968506,6948.063528060913,5007.6044921875,10,1455.1030137862122,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-43.4615500869984,-239.45132495526332,-503.330775335249,10,117.8353539651156,0,0.0,0,10,0.0,-100,-100.0,-100,10,0.0,0,0.0,0,10,0.0,0.0,0.0,0.0,10,0.0,10837.823210270686,7287.5148448928285,5328.539618449148,10,1509.2703253853288,0.014084507042253521,0.009646252261415415,0.006535947712418301,10,0.002091185740505482,6.069576,-0.020983621,-6.0629983,4082,1.3240012,258,112.13138686131387,29,1781,30.117692177097,16815.30920791626,7607.802176516221,2194.5677318573,1781,1780.5552046541902,41144.0,230.76002883911133,200018.0,18.0,4055.4379391670227,3600324.0,866.7792295148956,73476.0
0.4331332,-0.09267605,83.89155,-0.026293904,0.12732671,0.033005226,15.885379,199.56715,199.54218,54.779694,2750.1423,6546.8184,2742.9534,1.0,-0.027066361,-1.0,1035,0.97589785,0.43091942385097315,0.38586933998676576,0.3608308025679328,10,0.019531020113153014,142,103.5,86,10,16.75857989210303,8899.39973449707,6743.5553855896,5452.9812660217285,10,1141.032914038416,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-92.60705451187192,-183.43678880540705,-329.58271459401254,10,76.67427830378088,0,0.0,0,10,0.0,-100,-100.0,-100,10,0.0,0,0.0,0,10,0.0,0.0,0.0,0.0,10,0.0,9113.882600296163,7026.9921675734995,5677.315168857784,10,1135.6428408883253,0.011627906976744186,0.009890610222332567,0.007042253521126761,10,0.0014300797126452507,6.497738,-0.020275218,-5.7545247,4082,1.3248931,289,116.14864083285136,54,1729,31.631013173676024,18874.704761505127,7851.090269392112,4038.209363937378,1729,1855.8547765988806,42873.0,229.29371619224548,200018.0,19.0,4284.731655359268,3800342.0,872.3222045574943,77558.0
0.44916052,-0.075028,86.45184,-0.025592918,0.11096083,0.032509066,15.885564,199.55539,199.53624,54.46527,2756.1614,6465.159,2749.0344,1.0,-0.045580182,-1.0,1091,0.97442275,0.42025779859442103,0.3769243631239857,0.34998692240429063,10,0.024628728820360855,146,109.1,89,10,20.359027481684876,9492.510940551758,7140.550503158569,5639.238479614258,10,1315.927344464203,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-66.56939485039766,-268.6788838167358,-700.5684897421738,10,172.08180792005143,0,0.0,0,10,0.0,-100,-100.0,-100,10,0.0,0,0.0,0,10,0.0,0.0,0.0,0.0,10,0.0,10293.079472018846,7509.229393561311,5982.720747715139,10,1418.8667718801455,0.011235955056179775,0.009453368790885716,0.00684931506849315,10,0.0015551883998270552,5.9439697,-0.019088779,-5.8598204,4082,1.3257246,295,114.00285551113649,50,1751,31.41977342430273,18342.65866470337,7731.496172055866,3640.619571685791,1751,1842.3106074099965,44624.0,231.5734658241272,200018.0,20.0,4516.305121183395,4000360.0,863.7345357689098,81640.0
0.4630467,-0.05474908,89.51736,-0.024257349,0.091792814,0.031418737,15.889042,199.58626,199.56383,54.802452,2762.2825,6481.086,2754.934,1.0,-0.0067953477,-1.0,1218,0.98131865,0.4398896378855035,0.3938161590068129,0.3676062949892388,10,0.024081566590474453,231,121.8,77,10,49.899498995480904,14229.761463165283,7949.1793552398685,5117.220367431641,10,2965.583408455038,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,10,0.0,-31.278193011872688,-158.1714081676818,-361.1673948171101,10,89.29517607432837,0,0.0,0,10,0.0,-100,-100.0,-100,10,0.0,0,0.0,0,10,0.0,0.0,0.0,0.0,10,0.0,14402.69955591808,8207.350767733882,5387.579081950494,10,2972.4948450254005,0.012987012987012988,0.009296157848301994,0.004329004329004329,10,0.0027695569349627876,6.9329305,-0.0200098,-6.039676,4082,1.3260564,350,115.61258660508084,47,1732,31.09072849193725,20759.16725921631,7826.40289857371,3414.2604446411133,1732,1816.1218167696532,46356.0,233.54238033294678,200018.0,21.0,4749.847501516342,4200378.0,856.4526905773882,85722.0
